coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,average_profit,number_of_loss_order,average_loss,avarage_pnl_per_month,profit_amounts,loss_amounts
doge,1148.3333333333333,8913.98717697891,5,13.5,11,3,3018.45462064877,8,-17.67208562092492,232.87629780206152,"""[7.22509828068016, 5.222903065704565, 9042.915860599924]""","""[-24.64127475478314, -11.74570178180683, -2.5459809556489623, -8.910428931875533, -15.511547344110848, -27.191907240889723, -36.48369011213049, -14.346153846153854]"""
doge,1148.3333333333333,8909.043242218462,5,14.0,11,3,3018.45462064877,8,-18.290077465980985,232.7471384033851,"""[7.22509828068016, 5.222903065704565, 9042.915860599924]""","""[-24.64127475478314, -11.74570178180683, -2.5459809556489623, -8.910428931875533, -15.511547344110848, -27.191907240889723, -41.427624872579, -14.346153846153854]"""
doge,1148.3333333333333,8917.51454497135,5,14.5,10,3,3018.2315138319022,7,-19.59714236062252,232.9684496509206,"""[6.555777830077671, 5.222903065704565, 9042.915860599924]""","""[-17.523452911521893, -3.9614394784249787, -16.140118713664272, -16.589299461123936, -27.191907240889723, -41.427624872579, -14.346153846153854]"""
doge,1148.3333333333333,8912.953990861004,5,15.0,10,3,3018.2315138319022,7,-20.248650090671863,232.84930600217427,"""[6.555777830077671, 5.222903065704565, 9042.915860599924]""","""[-18.92624388105501, -5.479840439221071, -16.140118713664272, -17.282140107775202, -28.138428774254606, -41.427624872579, -14.346153846153854]"""
doge,1148.3333333333333,8909.295391186926,5,15.5,10,3,3017.811550551736,7,-20.591322924040558,232.75372574944078,"""[5.295887989580441, 5.222903065704565, 9042.915860599924]""","""[-18.92624388105501, -7.547267736124219, -16.140118713664272, -17.282140107775202, -28.46971131093232, -41.427624872579, -14.346153846153854]"""
doge,1148.3333333333333,8788.35559963644,5,16.0,8,2,4449.823858138724,6,-18.548686106835373,229.59419563636564,"""[26.093171457810037, 8873.554544819639]""","""[-18.92624388105501, -7.547267736124219, -18.823372769036872, -18.244418783679745, -30.6940369143398, -17.056776556776562]"""
doge,1148.3333333333333,8771.502047292857,5,16.5,8,2,4449.522041170525,6,-21.257005841365537,229.15389963900063,"""[25.48953752141105, 8873.554544819639]""","""[-20.062358442317528, -10.361027708672896, -23.788403528198867, -24.672440338722083, -30.6940369143398, -17.963768115942035]"""
doge,1148.3333333333333,7988.50041384361,5,17.0,8,2,4059.2926176973956,6,-21.680803591863732,208.6981240191364,"""[25.48953752141105, 8093.09569787338]""","""[-20.062358442317528, -10.361027708672896, -25.12484249112223, -25.87878787878788, -30.6940369143398, -17.963768115942035]"""
doge,1148.3333333333333,7974.978424374862,5,17.5,8,2,4055.9626214136733,6,-22.824469742080936,208.34486449745648,"""[18.829544953966785, 8093.09569787338]""","""[-20.430909090909083, -14.697477910268514, -25.468498224445376, -25.87878787878788, -30.6940369143398, -19.77710843373494]"""
doge,1148.3333333333333,7990.860644758091,5,18.0,7,2,4054.006760438386,5,-23.430575223736074,208.7597846235786,"""[14.917823003391923, 8093.09569787338]""","""[-18.998355449699453, -15.668991985072742, -25.27757837259918, -33.10766682442026, -24.100283486888728]"""
doge,1148.3333333333333,7990.860644758091,5,18.5,7,2,4054.006760438386,5,-23.430575223736074,208.7597846235786,"""[14.917823003391923, 8093.09569787338]""","""[-18.998355449699453, -15.668991985072742, -25.27757837259918, -33.10766682442026, -24.100283486888728]"""
doge,1148.3333333333333,8020.840212380189,5,19.0,6,2,4054.006760438386,4,-21.79332712414594,209.54299538874224,"""[14.917823003391923, 8093.09569787338]""","""[-20.994191406970316, -16.801255230125538, -25.27757837259918, -24.100283486888728]"""
doge,1148.3333333333333,8006.647743760942,5,19.5,6,2,4054.006760438386,4,-25.341444278957653,209.17221972089544,"""[14.917823003391923, 8093.09569787338]""","""[-20.994191406970316, -30.993723849372387, -25.27757837259918, -24.100283486888728]"""
doge,1148.3333333333333,7621.107646755395,5,20.0,6,2,3862.995132125365,4,-26.220654373833522,199.10005463221643,"""[14.917823003391923, 7711.072441247338]""","""[-21.960446247464493, -30.993723849372387, -25.875961210651916, -26.052486187845304]"""
doge,1148.3333333333333,712.7624634232552,6,3.0,61,20,52.48232302590793,41,-8.216682855973252,18.62079004589056,"""[1.8359921862282267, 7.35324697460372, 15.984310984720675, 23.26407139494072, 2.6077236863292392, 14.494006233517139, 39.5839054157132, 16.642857142857153, 15.487858890575142, 85.41540255461176, 452.2117453510296, 222.35682662566487, 69.10511070052922, 39.781433973101045, 4.9377880184331815, 2.3344671201814085, 2.75203252032521, 13.13636363636364, 8.199227100805793, 12.162090007627768]""","""[-2.379594950755996, -4.079777907656341, -4.534853599183597, -3.39118822606552, -5.013944865387703, -5.122083286814784, -3.1479127039743733, -9.629344857260444, -3.735407808272127, -10.095145261059482, -1.4361702127659595, -9.884702610761629, -5.860620200609914, -3.5526315789473695, -2.4324221716021257, -11.999165971643034, -25.119272925318267, -0.39677447593897486, -24.02400155647529, -0.8966584530320463, -9.831640518726765, -16.20386988222097, -0.6457286432160867, -3.660040774719684, -12.374503574265303, -8.888094317742558, -22.864023093284715, -10.478843441466852, -7.79215048769159, -22.79058211074301, -9.711398277004635, -0.8382949932341004, -8.065543071161056, -9.85483870967741, -9.23925501432664, -6.975349521707139, -8.7004555808656, -5.958999183483033, -20.43635640413684, -4.218650908042662, -0.6237049636616834]"""
doge,1148.3333333333333,695.3881829669674,6,3.5,52,18,55.9379866610006,34,-9.161634615618922,18.16689012105285,"""[6.454150332367482, 11.811712995961033, 23.26407139494072, 2.6077236863292392, 14.494006233517139, 26.72307278520296, 14.797912713472483, 127.92852335648078, 452.2117453510296, 222.35682662566487, 43.83971127047255, 33.751162790697684, 4.9377880184331815, 2.3344671201814085, 1.5012507817385918, 11.717573221757325, 1.9206224457717695, 4.231438773991948]""","""[-7.352739726027394, -6.593189964157707, -5.951762304733495, -1.4310233160621768, -6.281505120973719, -5.013944865387703, -5.122083286814784, -4.833497294638467, -9.629344857260444, -4.219230769230766, -10.095145261059482, -3.9013206162875993, -4.596071495066091, -3.229688686408511, -13.698498748957462, -25.119272925318267, -0.39677447593897486, -10.930740960925263, -13.640473383513198, -20.606561974200776, -2.6256281407035233, -5.84706077715045, -8.888094317742558, -25.56836827711941, -14.88881371222373, -23.642451490771418, -2.665087956698228, -9.766123054114157, -9.23925501432664, -9.11313868613139, -7.148781056806248, -20.43635640413684, -6.1800342514628195, -2.8435137586936947]"""
doge,1148.3333333333333,715.1765091670197,6,4.0,41,15,62.545273282698595,26,-8.577022695133039,18.68385655298455,"""[5.900204533833308, 11.811712995961033, 14.665718111817881, 1.609141392567281, 17.36030496802754, 26.72307278520296, 22.33111954459202, 125.38559155398252, 392.0533291434064, 216.46351116083449, 43.83971127047255, 43.38944723618089, 2.725806451612906, 9.688989317995064, 4.231438773991948]""","""[-8.102676903217045, -7.1523297491039335, -8.177150142956494, -1.8542926239419568, -7.329107188727013, -5.76761244559083, -9.85809018567639, -4.881207028265857, -10.095145261059482, -3.9013206162875993, -6.416961459690933, -13.698498748957462, -1.8771306222347077, -10.930740960925263, -16.840086350049805, -8.888094317742558, -25.56836827711941, -14.88881371222373, -16.117605300520587, -2.219901719901718, -2.665087956698228, -10.815186246418335, -10.340909090909093, -1.3173530336372097, -8.903597526700393, -4.395322604902986]"""
doge,1148.3333333333333,1015.7762877040569,6,4.5,37,13,96.88653120739461,24,-10.156192416336388,26.536971231746048,"""[2.815152548150666, 11.811712995961033, 14.665718111817881, 19.70542920029347, 26.72307278520296, 22.33111954459202, 125.38559155398252, 392.0533291434064, 588.8931688872669, 39.415611814346, 2.725806451612906, 10.182004930156108, 2.817187729340963]""","""[-8.102676903217045, -8.023297491039422, -8.965342709218772, -5.081075285586182, -6.309467280011864, -9.584314041592767, -9.85809018567639, -0.9538258575197829, -10.095145261059482, -4.720102714600144, -9.246983478745138, -4.312029299494483, -10.930740960925263, -18.554651919323355, -8.888094317742558, -25.56836827711941, -14.88881371222373, -16.117605300520587, -7.282713085234096, -4.585733422638978, -25.23781616286243, -13.215909090909083, -3.879780610732292, -9.346040624080073]"""
doge,1148.3333333333333,952.705469910027,6,5.0,31,13,86.96244647546801,18,-9.87812968172541,24.88925755933307,"""[2.815152548150666, 8.842203898050984, 14.665718111817881, 17.34224406617117, 26.72307278520296, 18.692184858162694, 117.94484100283766, 392.0533291434064, 485.2119780791759, 36.30814097791016, 1.343317972350232, 7.954106280193223, 0.6155144576544997]""","""[-10.469878521068491, -10.279932286857495, -6.020683067565986, -8.016773575167733, -9.584314041592767, -0.4257294429708147, -9.881344461989624, -8.267646065518411, -5.598240109286117, -10.930740960925263, -19.136950904392755, -7.728449942017779, -17.537387600567904, -7.282713085234096, -6.621091151031262, -25.731338679827264, -4.947079750963538, -9.346040624080073]"""
doge,1148.3333333333333,967.4894784098128,6,5.5,27,12,95.94010432307586,15,-12.252784897806503,25.275487099240394,"""[4.405076524211753, 8.47676161919041, 14.665718111817881, 27.666883963494133, 21.790727024454835, 18.692184858162694, 128.17799783518123, 392.0533291434064, 485.2119780791759, 35.513899230578325, 7.316711590296495, 7.309983896940408]""","""[-10.595660521002289, -21.19866271589537, -9.584314041592767, -10.961312880667714, -8.267646065518411, -8.895322611055976, -10.930740960925263, -20.35364301622654, -17.537387600567904, -10.584033613445383, -10.636452241715402, -27.95219000616903, -4.947079750963538, -9.346040624080073, -2.0012868172719407]"""
doge,1148.3333333333333,918.6836494825566,6,6.0,26,12,91.20756766019935,14,-12.557654459988267,24.000443672984062,"""[3.564564690139666, 6.1997751124437945, 10.648309340475391, 26.836787564766826, 21.790727024454835, 15.675932029590555, 128.17799783518123, 382.4660985618692, 465.46887769448455, 19.920714858721812, 7.316711590296495, 6.424315619967791]""","""[-11.684667836218594, -21.19866271589537, -9.584314041592767, -14.329036635006778, -5.967226638668074, -10.297945829304863, -12.638572123439447, -18.199952673923327, -12.174528301886799, -10.636452241715402, -27.95219000616903, -5.717906907797227, -11.808749096167752, -3.6169573920503306]"""
doge,1148.3333333333333,846.7879357190316,6,6.5,25,12,86.2136310934081,13,-14.444279800143534,22.122181194401406,"""[0.1857907501881637, 5.519272845770689, 9.931998669493996, 24.14370847492012, 24.905601743482116, 15.675932029590555, 122.51436386507915, 372.5673962068838, 435.7794426462934, 11.764907745788403, 6.404231625835183, 5.17092651757188]""","""[-13.073718679743239, -21.19866271589537, -10.213828296978178, -8.684534927157275, -11.06053796083389, -12.638572123439447, -18.67321344060577, -16.83254716981132, -14.552697616060213, -30.234731647131397, -8.964275126000603, -13.356109906001448, -8.292207792207776]"""
doge,1148.3333333333333,775.1954117086686,6,7.0,23,11,87.57909584708224,12,-15.681220217436335,20.251839493114712,"""[4.117316097833167, 8.298951335408807, 23.57059897550339, 24.905601743482116, 13.687358089797113, 119.8902862098873, 357.1758845058967, 392.25488043458756, 11.764907745788403, 3.012575888985254, 4.691693290734828]""","""[-14.416131765012548, -21.19866271589537, -1.9892398330742262, -14.670478751265845, -18.720593326113395, -17.54042998226059, -19.099148130619973, -17.85585323238206, -15.744667503136757, -30.234731647131397, -10.12973803600176, -6.574967686342091]"""
doge,1148.3333333333333,696.7637535979334,6,7.5,22,11,81.46787798915992,11,-18.125718571165972,18.20282665422758,"""[3.3591146193971326, 8.298951335408807, 22.90112593193692, 23.50113003470821, 8.380120124314708, 114.0128649898815, 308.85616843506233, 392.25488043458756, 11.764907745788403, 2.0585429314830828, 0.7588512981904156]""","""[-14.416131765012548, -22.088280647648425, -1.9892398330742262, -19.49694793707859, -21.09352745888137, -20.99219119734973, -19.783276450511952, -20.073400250941017, -30.234731647131397, -13.035410764872516, -16.179766330323954]"""
doge,1148.3333333333333,651.0720187436646,6,8.0,22,11,78.47196715740581,11,-19.283601817072665,17.009138370661773,"""[1.7712643678161024, 5.501146976896605, 22.495384693411783, 21.386350795060128, 8.380120124314708, 109.93078755565641, 308.85616843506233, 372.1528145883564, 11.764907745788403, 0.1938421509106636, 0.7588512981904156]""","""[-14.882007907187772, -22.088280647648425, -1.9892398330742262, -20.949139165811808, -21.09352745888137, -20.99219119734973, -26.267918088737204, -20.073400250941017, -33.997840838988274, -13.035410764872516, -16.75066383430696]"""
doge,1148.3333333333333,1368.2360253785646,6,8.5,18,7,223.42442452828269,11,-17.79408602903766,35.74491793441824,"""[17.838135089404116, 19.850824286288713, 21.386350795060128, 6.0789014212382595, 1155.5817900796915, 331.47006228050765, 11.764907745788403]""","""[-24.64127475478314, -6.415911222256968, -20.949139165811808, -22.946083276312116, -4.311101905550958, -21.749408424041647, -26.267918088737204, -20.073400250941017, -1.3474576271186363, -33.997840838988274, -13.035410764872516]"""
doge,1148.3333333333333,1366.0393054211336,6,9.0,17,7,223.56148423859932,10,-19.889108424906176,35.687529024064446,"""[16.252377918354327, 18.629353233830837, 17.318225845508113, 6.0789014212382595, 1138.772851025212, 358.1192988195091, 9.759381406542479]""","""[-24.64127475478314, -8.350109409190386, -29.239754098360653, -4.311101905550958, -21.749408424041647, -33.98623853211009, -20.773631840796014, -4.968412942989214, -33.997840838988274, -16.873311502251326]"""
doge,1148.3333333333333,8456.94892238918,6,9.5,15,6,1439.451032513143,9,-19.97303029885291,220.93625631785957,"""[9.696149326584123, 18.629353233830837, 17.318225845508113, 6.0789014212382595, 8578.21018972803, 6.773375523665211]""","""[-24.64127475478314, -8.350109409190386, -5.139602319801166, -24.825603407477523, -33.98623853211009, -25.514925373134336, -4.968412942989214, -33.997840838988274, -18.333265111202063]"""
doge,1148.3333333333333,7663.749268841631,6,10.0,14,6,1302.0128419960824,8,-18.540972891857944,200.21405927307603,"""[9.696149326584123, 15.715284616899734, 10.95344175924865, 6.0789014212382595, 7762.859899328859, 6.773375523665211]""","""[-24.64127475478314, -8.350109409190386, -7.707953603976801, -24.825603407477523, -33.98623853211009, -25.514925373134336, -4.968412942989214, -18.333265111202063]"""
doge,1148.3333333333333,7318.378662705633,6,10.5,14,6,1246.479062745959,8,-20.061964221264937,191.19131484572046,"""[9.136224650388964, 15.715284616899734, 10.95344175924865, 6.0789014212382595, 7432.532718120805, 4.457805907173001]""","""[-24.64127475478314, -8.350109409190386, -7.707953603976801, -24.825603407477523, -33.98623853211009, -31.30597014925373, -9.657509157509164, -20.021054755818643]"""
doge,1148.3333333333333,7297.939666175854,6,11.0,14,5,1493.0415401860412,9,-18.5853371949279,190.6573497694708,"""[8.255965921762808, 14.936537050623627, 5.222903065704565, 4.259576771309852, 7432.532718120805]""","""[-24.64127475478314, -11.74570178180683, -1.5933557611438263, -7.707953603976801, -24.825603407477523, -35.05657492354741, -31.30597014925373, -9.657509157509164, -20.734091214852675]"""
doge,1148.3333333333333,7297.900973442711,6,11.5,13,5,1492.1925875365037,8,-20.38274552997585,190.65633892883716,"""[6.462844016236236, 12.48489570846319, 5.222903065704565, 4.259576771309852, 7432.532718120805]""","""[-26.19591583254184, -11.74570178180683, -7.186291000841053, -14.279830638953031, -25.251538097491714, -35.97400611620796, -31.30597014925373, -11.122710622710631]"""
doge,1148.3333333333333,7320.5912089366375,6,12.0,12,5,1491.2783260084539,7,-19.400060157947355,191.24911721460012,"""[2.356652655057047, 12.01977942939342, 5.222903065704565, 4.259576771309852, 7432.532718120805]""","""[-26.19591583254184, -12.108358952406897, -7.186291000841053, -15.511547344110848, -27.191907240889723, -36.48369011213049, -11.122710622710631]"""
doge,1148.3333333333333,9708.755951755027,6,12.5,11,4,2462.767842300574,7,-20.330773921038777,253.63948785426777,"""[1.112764862314491, 11.583433229441383, 5.222903065704565, 9833.152268044836]""","""[-26.19591583254184, -13.679420533598355, -7.186291000841053, -15.511547344110848, -27.191907240889723, -41.427624872579, -11.122710622710631]"""
doge,1148.3333333333333,8907.064244986143,6,13.0,11,3,3018.759931810205,8,-18.651943805559025,232.69543745972507,"""[8.14103176498688, 5.222903065704565, 9042.915860599924]""","""[-26.19591583254184, -13.679420533598355, -0.46997512224413746, -11.952616172703989, -16.589299461123936, -27.191907240889723, -41.427624872579, -11.708791208791213]"""
doge,1148.3333333333333,8917.959961764713,6,13.5,10,3,3018.45462064877,7,-19.629128597371114,232.98008608383867,"""[7.22509828068016, 5.222903065704565, 9042.915860599924]""","""[-17.523452911521893, -2.5459809556489623, -16.140118713664272, -17.282140107775202, -28.138428774254606, -41.427624872579, -14.346153846153854]"""
doge,1148.3333333333333,8916.005536051918,6,14.0,10,3,3018.2315138319022,7,-19.812715063398368,232.92902706666843,"""[6.555777830077671, 5.222903065704565, 9042.915860599924]""","""[-17.903636363636366, -2.73470875868576, -16.140118713664272, -17.66705157813702, -28.46971131093232, -41.427624872579, -14.346153846153854]"""
doge,1148.3333333333333,8908.864705993039,6,14.5,10,3,3017.811550551736,7,-20.652849380310233,232.7424741768864,"""[5.295887989580441, 5.222903065704565, 9042.915860599924]""","""[-14.628010283165107, -3.9614394784249787, -21.268261483829093, -18.244418783679745, -30.6940369143398, -41.427624872579, -14.346153846153854]"""
doge,1148.3333333333333,8896.946400477857,6,15.0,10,3,3017.811550551736,7,-22.355464453907587,232.43111060754924,"""[5.295887989580441, 5.222903065704565, 9042.915860599924]""","""[-16.079751238138442, -5.479840439221071, -23.788403528198867, -24.672440338722083, -30.6940369143398, -41.427624872579, -14.346153846153854]"""
doge,1148.3333333333333,8930.363420247884,6,15.5,9,3,3017.0363627064494,6,-20.124277978577574,233.30412418644693,"""[4.791421693440134, 3.4018058259840327, 9042.915860599924]""","""[-16.079751238138442, -7.547267736124219, -23.788403528198867, -24.672440338722083, -30.6940369143398, -17.963768115942035]"""
doge,1148.3333333333333,8764.436274660908,6,16.0,8,2,4446.469565700864,6,-21.417142790136506,228.96930761088004,"""[19.384586582088886, 8873.554544819639]""","""[-18.147058823529402, -8.280732607017242, -25.12484249112223, -25.87878787878788, -33.10766682442026, -17.963768115942035]"""
doge,1148.3333333333333,8783.546068695767,6,16.5,7,2,4446.192044886803,5,-21.767604215567808,229.46854751309698,"""[18.829544953966785, 8873.554544819639]""","""[-19.294025447169457, -11.381641999915189, -25.27757837259918, -33.10766682442026, -19.77710843373494]"""
doge,1148.3333333333333,8002.792080566301,6,17.0,7,2,4055.8150508220697,5,-21.767604215567808,209.07149121943894,"""[18.534403770758992, 8093.09569787338]""","""[-19.294025447169457, -11.381641999915189, -25.27757837259918, -33.10766682442026, -19.77710843373494]"""
doge,1148.3333333333333,8023.672641585042,6,17.5,6,2,4054.006760438386,4,-21.085219822932526,209.61699208785305,"""[14.917823003391923, 8093.09569787338]""","""[-19.294025447169457, -15.668991985072742, -25.27757837259918, -24.100283486888728]"""
doge,1148.3333333333333,8020.840212380189,6,18.0,6,2,4054.006760438386,4,-21.79332712414594,209.54299538874224,"""[14.917823003391923, 8093.09569787338]""","""[-20.994191406970316, -16.801255230125538, -25.27757837259918, -24.100283486888728]"""
doge,1148.3333333333333,8018.888009679232,6,18.5,6,2,4054.006760438386,4,-22.281377799385083,209.49199444735294,"""[14.917823003391923, 8093.09569787338]""","""[-20.994191406970316, -16.801255230125538, -25.27757837259918, -26.052486187845304]"""
doge,1148.3333333333333,8017.655511805387,6,19.0,6,2,4054.006760438386,4,-22.58950226784607,209.4597956640014,"""[14.917823003391923, 8093.09569787338]""","""[-21.62830644276151, -16.801255230125538, -25.875961210651916, -26.052486187845304]"""
doge,1148.3333333333333,8000.999315388304,6,19.5,6,2,4053.5023773715607,4,-26.501359838704072,209.02465555441145,"""[13.909056869741415, 8093.09569787338]""","""[-21.62830644276151, -31.59912899211945, -26.725517732090022, -26.052486187845304]"""
doge,1148.3333333333333,7613.086788061133,6,20.0,6,2,3862.4907490585397,4,-27.97367751398669,198.8905111539919,"""[13.909056869741415, 7711.072441247338]""","""[-24.821250888415065, -31.59912899211945, -29.42184398756694, -26.052486187845304]"""
doge,1148.3333333333333,677.825257115779,7,3.0,62,19,54.985404625999344,43,-8.5324983901909,17.708061869497858,"""[7.35324697460372, 15.564739218134651, 25.515494585455635, 2.6077236863292392, 14.494006233517139, 29.79070260191541, 24.342876421823792, 15.487858890575142, 85.41540255461176, 452.2117453510296, 222.35682662566487, 69.10511070052922, 36.3257311061121, 4.9377880184331815, 2.3344671201814085, 2.75203252032521, 13.13636363636364, 8.828481640754228, 12.162090007627768]""","""[-3.6027397260273872, -4.795733489187619, -4.927349085485506, -0.898827934234084, -3.914142168764714, -6.658606366295092, -5.586248589392227, -5.122083286814784, -3.0112781954887096, -9.629344857260444, -3.735407808272127, -10.095145261059482, -1.4361702127659595, -8.923553551661756, -5.860620200609914, -3.5526315789473695, -0.9935459377372814, -11.999165971643034, -25.119272925318267, -0.39677447593897486, -21.353011166025997, -21.76048812484626, -10.930740960925263, -9.831640518726765, -16.20386988222097, -0.6457286432160867, -5.84706077715045, -8.888094317742558, -22.864023093284715, -10.478843441466852, -12.34393869019972, -23.642451490771418, -0.8382949932341004, -8.065543071161056, -8.048387096774185, -10.454456733897207, -9.23925501432664, -6.754598969830743, -8.7004555808656, -4.4691943127962155, -20.43635640413684, -4.218650908042662, -0.6237049636616834]"""
doge,1148.3333333333333,743.0056410908843,7,3.5,50,16,63.90881132026851,34,-8.221627648041528,19.410887575668966,"""[6.454150332367482, 11.811712995961033, 20.503515232674925, 2.6077236863292392, 14.494006233517139, 26.72307278520296, 14.797912713472483, 127.92852335648078, 452.2117453510296, 222.35682662566487, 64.38585475840041, 33.751162790697684, 4.9377880184331815, 12.470711297071142, 2.8748361730013214, 4.231438773991948]""","""[-8.102676903217045, -7.442652329749096, -5.951762304733495, -1.4310233160621768, -7.329107188727013, -5.76761244559083, -5.122083286814784, -4.833497294638467, -10.84908519474689, -4.219230769230766, -10.095145261059482, -3.9013206162875993, -5.028020852727608, -3.0825939210873976, -11.999165971643034, -0.39677447593897486, -24.02400155647529, -10.930740960925263, -1.8065326633165923, -5.84706077715045, -8.888094317742558, -25.56836827711941, -12.34393869019972, -14.65049692380501, -0.4374609130706587, -2.665087956698228, -9.86329588014982, -11.20967741935484, -9.23925501432664, -8.602189781021897, -7.148781056806248, -20.43635640413684, -7.47873555016411, -2.8435137586936947]"""
doge,1148.3333333333333,1055.0276884890402,7,4.0,39,14,90.94895101464434,25,-8.730305028639236,27.562406956172318,"""[2.815152548150666, 11.811712995961033, 20.064111148309337, 1.609141392567281, 17.463600590260697, 26.72307278520296, 22.33111954459202, 125.38559155398252, 392.0533291434064, 588.8931688872669, 47.48907907172111, 2.725806451612906, 9.688989317995064, 4.231438773991948]""","""[-8.102676903217045, -8.553763440860216, -8.177150142956494, -1.8542926239419568, -6.309467280011864, -9.584314041592767, -9.85809018567639, -8.54804130654395, -10.095145261059482, -3.9013206162875993, -6.5441804343790695, -0.39677447593897486, -10.930740960925263, -18.554651919323355, -8.888094317742558, -25.56836827711941, -14.88881371222373, -16.117605300520587, -3.8602986932171843, -2.665087956698228, -9.955587392550136, -10.795454545454545, -1.3173530336372097, -8.903597526700393, -3.8867553674024884]"""
doge,1148.3333333333333,1007.1141289441765,7,4.5,37,14,89.33490490974948,23,-10.590197382274638,26.310673905653378,"""[2.815152548150666, 11.460589266259301, 14.665718111817881, 19.70542920029347, 26.72307278520296, 19.75398028809703, 123.96642217278904, 392.0533291434064, 588.8931688872669, 36.30814097791016, 2.725806451612906, 10.182004930156108, 0.8203395158755227, 0.6155144576544997]""","""[-10.469878521068491, -11.284946236559133, -8.965342709218772, -6.020683067565986, -7.433521293960522, -9.584314041592767, -9.85809018567639, -0.9538258575197829, -10.095145261059482, -4.720102714600144, -8.267646065518411, -4.312029299494483, -10.930740960925263, -18.554651919323355, -9.35195206803246, -25.56836827711941, -14.88881371222373, -16.117605300520587, -5.106879606879611, -4.585733422638978, -23.94231955582973, -13.215909090909083, -9.346040624080073]"""
doge,1148.3333333333333,1006.0790237737504,7,5.0,30,12,99.78831064155332,18,-10.63226132916054,26.283631970867212,"""[6.39875575251406, 8.842203898050984, 14.665718111817881, 17.34224406617117, 21.790727024454835, 18.692184858162694, 117.94484100283766, 392.0533291434064, 555.3747689159842, 36.30814097791016, 0.7368300503893761, 7.309983896940408]""","""[-10.469878521068491, -9.896491770342331, -21.19866271589537, -9.584314041592767, -0.4257294429708147, -9.881344461989624, -8.267646065518411, -5.598240109286117, -10.930740960925263, -20.35364301622654, -7.728449942017779, -17.537387600567904, -10.584033613445383, -6.621091151031262, -25.23781616286243, -5.717906907797227, -9.346040624080073, -2.0012868172719407]"""
doge,1148.3333333333333,950.246357426713,7,5.5,27,12,95.38770789894836,15,-12.960409157377853,24.82501369184446,"""[3.564564690139666, 8.47676161919041, 14.665718111817881, 27.666883963494133, 21.790727024454835, 15.675932029590555, 128.17799783518123, 392.0533291434064, 485.2119780791759, 33.62757508066518, 7.316711590296495, 6.424315619967791]""","""[-10.595660521002289, -21.19866271589537, -10.213828296978178, -10.961312880667714, -8.333358332083403, -10.297945829304863, -10.930740960925263, -20.35364301622654, -17.537387600567904, -12.174528301886799, -10.636452241715402, -27.95219000616903, -8.964275126000603, -10.639194139194142, -3.6169573920503306]"""
doge,1148.3333333333333,944.0948753556511,7,6.0,24,12,92.55260767161788,12,-13.878034725313638,24.664307338754313,"""[0.1857907501881637, 6.1997751124437945, 13.92351669369258, 26.836787564766826, 30.894049737245012, 13.687358089797113, 128.17799783518123, 382.4660985618692, 485.2119780791759, 11.764907745788403, 5.744384546271337, 5.538647342995175]""","""[-11.684667836218594, -21.19866271589537, -8.684534927157275, -10.297945829304863, -12.638572123439447, -18.199952673923327, -16.83254716981132, -10.636452241715402, -27.95219000616903, -8.964275126000603, -13.356109906001448, -6.090506148126962]"""
doge,1148.3333333333333,828.2936459553706,7,6.5,24,11,93.07575133714107,13,-15.0415091348601,21.639021229603298,"""[5.519272845770689, 8.298951335408807, 23.57059897550339, 24.905601743482116, 13.687358089797113, 122.51436386507915, 372.5673962068838, 435.7794426462934, 11.764907745788403, 2.929844097995539, 2.295527156549523]""","""[-13.073718679743239, -21.19866271589537, -1.9892398330742262, -14.670478751265845, -18.720593326113395, -14.413526966559887, -18.67321344060577, -17.468987712112344, -11.481156595191681, -27.95219000616903, -10.12973803600176, -13.956843314663216, -11.8112693757855]"""
doge,1148.3333333333333,750.5962253982032,7,7.0,23,11,86.97522544760385,12,-17.177604543786597,19.60919021359602,"""[3.3591146193971326, 8.298951335408807, 22.90112593193692, 24.905601743482116, 13.687358089797113, 119.8902862098873, 357.1758845058967, 392.25488043458756, 11.764907745788403, 0.1938421509106636, 2.295527156549523]""","""[-14.416131765012548, -21.19866271589537, -1.9892398330742262, -14.670478751265845, -18.720593326113395, -21.09352745888137, -20.99219119734973, -17.85585323238206, -15.744667503136757, -30.234731647131397, -13.035410764872516, -16.179766330323954]"""
doge,1148.3333333333333,696.6735008154602,7,7.5,21,11,80.63753077089471,10,-19.033933766438146,18.20046881665934,"""[2.879033374878838, 8.298951335408807, 22.495384693411783, 23.50113003470821, 6.0789014212382595, 109.93078755565641, 308.85616843506233, 392.25488043458756, 11.764907745788403, 0.1938421509106636, 0.7588512981904156]""","""[-14.416131765012548, -22.088280647648425, -1.9892398330742262, -19.49694793707859, -21.09352745888137, -20.99219119734973, -26.267918088737204, -20.073400250941017, -30.234731647131397, -13.68696883852691]"""
doge,1148.3333333333333,664.0128163600482,7,8.0,20,8,108.69850845511166,12,-17.13127094007041,17.347214360639867,"""[18.47471264367817, 20.943424456053158, 21.386350795060128, 6.0789014212382595, 109.93078755565641, 308.85616843506233, 372.1528145883564, 11.764907745788403]""","""[-14.882007907187772, -22.088280647648425, -6.415911222256968, -20.949139165811808, -21.09352745888137, -0.6734605377276719, -20.99219119734973, -26.267918088737204, -20.073400250941017, -2.939024390243896, -33.997840838988274, -15.202549575070812]"""
