coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,average_profit,number_of_loss_order,average_loss,avarage_pnl_per_month,profit_amounts,loss_amounts
eth,2327.1666666666665,664.9961723062677,11,5.5,68,33,31.644391877465097,35,-10.836250275716576,8.572606962338194,"""[34.09782608695652, 16.909766454352432, 11.812709324872205, 32.39570552147238, 36.39577978608739, 99.74882629107981, 63.860497153003095, 23.760300488524294, 22.912454392653633, 51.50787401574804, 26.832184788157228, 16.53883495145631, 20.46363215195739, 46.66778970927879, 31.367909443280606, 24.386838440111426, 11.43462026208257, 38.067853486520306, 10.362036156041873, 5.587961688776354, 76.5060588148367, 27.148065730914062, 7.643137512206456, 60.86363343003749, 0.004648074369183797, 29.046328335255662, 57.2938943215203, 13.3316773047312, 10.186165572770465, 24.37642257730775, 65.94717444717443, 30.269610687594774, 16.536714555216946]""","""[-14.549586776859499, -19.658878504672902, -23.94650864830237, -0.9889765805953538, -6.80917336303605, -8.433333333333337, -10.786550535807024, -11.42388146426497, -22.861365263744137, -13.104340567612683, -9.582205434896652, -15.30258302583026, -8.898314014752376, -8.095711451606096, -13.36579383605669, -4.944342731600138, -9.491288399816591, -7.555170071328057, -10.912926391382399, -15.782934798752414, -10.21315115732273, -3.142589737943175, -7.742174139341222, -10.372664130974036, -6.76381038773754, -8.95761922910234, -7.951504393408956, -3.3242375137450186, -7.807886638188412, -15.728503686946693, -5.802247160181065, -16.343700947774977, -14.028299221994303, -14.255295544320305, -10.34121056684944]"""
eth,2327.1666666666665,818.0548814932541,11,6.0,61,28,43.04622252822646,33,-11.734525736275344,10.5457193059361,"""[32.750000000000014, 10.714871705358702, 31.524539877300604, 36.39577978608739, 96.39671361502347, 63.860497153003095, 176.98179555719423, 51.50787401574804, 26.832184788157228, 16.53883495145631, 17.904643675033462, 60.81381765718807, 31.367909443280606, 24.386838440111426, 9.39831915335132, 34.382265953816415, 10.175547098001907, 73.03132922854037, 27.148065730914062, 7.643137512206456, 58.36920402984807, 34.25691268556956, 136.0901693153533, 10.186165572770465, 15.888211000563167, 65.94717444717443, 30.269610687594774, 14.531817709693803]""","""[-21.547767393561788, -6.40311418685121, -24.452594490711075, -0.9889765805953538, -10.166640146391929, -8.433333333333337, -19.04614032831855, -13.31078932077433, -22.861365263744137, -14.440489889856973, -8.898314014752376, -8.095711451606096, -15.215231788079471, -5.891797876235811, -9.491288399816591, -7.555170071328057, -13.357997777207824, -15.782934798752414, -7.51821984917708, -11.242463033596309, -4.1548502335806425, -8.30370014870995, -10.6956745623069, -12.367847914359542, -1.039176626826022, -8.311883976344694, -9.554035783496332, -15.728503686946693, -5.802247160181065, -16.343700947774977, -17.00105564617001, -17.969195849546036, -15.267136766152833]"""
eth,2327.1666666666665,2059.7926836547217,11,6.5,46,24,96.4287853832609,22,-11.568098433797251,26.55322517065458,"""[27.46739130434783, 9.763571303892476, 31.524539877300604, 36.39577978608739, 1249.426927292656, 47.38067069537834, 85.60579377233283, 17.904643675033462, 57.34893191231908, 31.367909443280606, 24.386838440111426, 6.403230269073818, 33.95401973012814, 6.3544141976237105, 76.5060588148367, 28.045818106598638, 3.9232948107863086, 59.37785752891796, 358.968791500664, 10.186165572770465, 14.673131223064352, 63.7756680731364, 26.67087173317994, 6.878530134741146]""","""[-8.066281441196473, -2.275757055846279, -10.166640146391929, -11.509781825785907, -21.617826068321122, -15.2007553747821, -8.898314014752376, -9.701806593221047, -15.215231788079471, -8.81471718345098, -10.402990600641907, -7.555170071328057, -8.52069153280698, -13.747130913434072, -7.283999999999999, -11.367609780031078, -11.232984293193715, -12.684615384615388, -16.146847470833976, -8.487231569382512, -20.334645669291337, -15.267136766152833]"""
eth,2327.1666666666665,4327.687283697216,11,7.0,39,20,227.90491835751246,19,-12.126899129106983,55.7891363650719,"""[27.46739130434783, 7.8254737203121, 3471.279141104295, 47.38067069537834, 211.31381693629774, 54.779844340162526, 28.473494853811808, 23.159470752089145, 6.403230269073818, 29.92846167548818, 2.842597739484892, 73.0484345141849, 26.903813298708393, 1.788692499433484, 57.26648907611614, 333.96847080150206, 62.68366057798599, 58.93516121440339, 26.67087173317994, 5.979180043992205]""","""[-9.495381835218534, -6.281933602127473, -10.166640146391929, -12.564739884393068, -21.617826068321122, -11.08661778185151, -10.664961369805795, -15.7138635562914, -9.295555555555552, -10.402990600641907, -7.555170071328057, -8.52069153280698, -14.16854426127848, -10.553333333333331, -11.795572916666664, -14.014397905759159, -18.114804660726527, -18.808380989098072, -9.589677381437104]"""
eth,2327.1666666666665,4015.6855100409953,11,7.5,34,19,222.20841784240238,15,-13.751628597643307,51.76705520356508,"""[26.13043478260871, 7.705435994169587, 3210.0521472392643, 40.76432934482468, 194.77202666748215, 40.66794949407593, 20.56072252113759, 10.23622143968553, 5.756445513922326, 51.90997237759322, 66.05887108628546, 23.94429610840398, 1.788692499433484, 47.25120802874489, 333.96847080150206, 57.01434437016371, 58.93516121440339, 23.85031334708122, 0.5928961748633881]""","""[-11.01072791891537, -8.63817330210772, -11.295097423004405, -24.45733511103704, -12.108316896778435, -19.867549668874176, -10.542959845695247, -10.402990600641907, -10.986545186670318, -9.501777729892801, -10.553333333333331, -15.847248171675654, -18.114804660726527, -21.389974992264257, -11.557594123032429]"""
eth,2327.1666666666665,4039.5796124737335,11,8.0,30,17,248.12083881235696,13,-13.728819025871843,52.07507915528698,"""[18.02173913043479, 4.704492840607043, 3210.0521472392643, 39.03632531614183, 194.77202666748215, 40.66794949407593, 11.71176018447349, 10.23622143968553, 84.12701959436235, 64.43449781659389, 50.15749949936585, 47.25120802874489, 308.95228538132847, 43.728036005685105, 58.93516121440339, 23.85031334708122, 7.415576610337272]""","""[-11.01072791891537, -8.63817330210772, -11.295097423004405, -12.717914711283411, -17.576817392007108, -10.605456212746443, -10.986545186670318, -10.462155535419233, -10.973510988427641, -18.223357891460005, -18.83545647558386, -23.673468139756274, -13.475966158952149]"""
eth,2327.1666666666665,3997.2838829744596,11,8.5,28,17,244.80166193438836,11,-14.940397264558307,51.52983591888582,"""[13.083333333333337, 4.704492840607043, 3210.0521472392643, 34.78728263482649, 161.10135667131001, 37.87239470725591, 11.71176018447349, 10.23622143968553, 81.64090287277705, 64.43449781659389, 50.15749949936585, 47.056197154052384, 308.95228538132847, 42.25517115615069, 56.532916087158085, 22.134868287112095, 4.914925579307256]""","""[-11.01072791891537, -8.63817330210772, -11.295097423004405, -16.89817263765328, -17.576817392007108, -13.829713587620462, -10.462155535419233, -12.33543311202885, -19.022361730829093, -27.75973261582443, -15.515984654731453]"""
eth,2327.1666666666665,3975.730329523527,11,9.0,26,17,241.07897255209377,9,-13.623578206896202,51.251984481432,"""[13.083333333333337, 1.2497304917489038, 3210.0521472392643, 26.914055613430556, 154.1306667452691, 33.500691861973536, 11.71176018447349, 9.482802391286555, 58.471166448230676, 63.65791379934805, 44.000452766468335, 45.872897999263536, 306.47554697554693, 42.25517115615069, 54.45676837915732, 18.11250242134102, 4.914925579307256]""","""[-14.323044745848655, -8.63817330210772, -11.295097423004405, -16.89817263765328, -17.576817392007108, -13.829713587620462, -11.147976725733944, -12.33543311202885, -16.56777493606138]"""
eth,2327.1666666666665,3774.4926269094685,11,9.5,25,17,228.89244924068532,8,-14.584876272772826,48.65778649600404,"""[13.083333333333337, 1.2497304917489038, 3040.1134969325153, 24.760960334029225, 154.1306667452691, 33.500691861973536, 11.71176018447349, 7.271681270985174, 58.471166448230676, 60.037249283667634, 40.50129225679288, 32.150055235055845, 306.47554697554693, 40.35052282261768, 48.13410407260456, 15.956817112654615, 3.2725617301516055]""","""[-14.323044745848655, -9.693881769326167, -16.89817263765328, -17.576817392007108, -10.986545186670318, -11.147976725733944, -16.739846862227736, -19.312724862715395]"""
eth,2327.1666666666665,3662.3807681958638,11,10.0,24,17,222.43030572297675,7,-16.990632727820202,47.212528702661004,"""[12.717734399335475, 1.2497304917489038, 2965.293098492017, 24.760960334029225, 154.1306667452691, 29.040344201331834, 9.120799699643326, 5.650192449430846, 58.471166448230676, 56.59885386819485, 40.50129225679288, 31.164230019493164, 302.6875557822261, 33.081548069116394, 40.00547497939158, 15.956817112654615, 0.8847319416984296]""","""[-19.374382050957024, -11.984084332368756, -16.89817263765328, -19.488160181032047, -10.986545186670318, -13.64273961332785, -26.560345092732142]"""
eth,2327.1666666666665,3607.3137160681317,11,10.5,24,17,219.49001646930893,7,-17.71665198716003,46.5026476324761,"""[8.499897844519362, 1.2497304917489038, 2965.293098492017, 22.5174081237911, 132.86084419029655, 20.896008509776106, 8.050779050122019, 3.9140529031201385, 58.471166448230676, 56.59885386819485, 40.50129225679288, 29.630493364418616, 301.7541087874625, 31.169622498099823, 40.00547497939158, 9.864123159303892, 0.0533250109652853]""","""[-19.374382050957024, -13.104081632653065, -17.95830778056935, -19.488160181032047, -13.888547558848748, -13.64273961332785, -26.560345092732142]"""
eth,2327.1666666666665,3296.1775124202627,11,11.0,22,16,211.51461089936885,6,-14.676043661606498,42.491724717872046,"""[9.669659688461143, 0.9014429057135789, 2666.3315586484446, 22.303630044410124, 132.86084419029655, 19.28522946003445, 5.967054627370002, 3.9140529031201385, 58.471166448230676, 52.688576205606154, 34.40593121239963, 29.630493364418616, 266.76491405460064, 31.169622498099823, 40.00547497939158, 9.864123159303892]""","""[-13.104081632653065, -17.95830778056935, -13.888547558848748, -13.64273961332785, -26.560345092732142, -2.90224029150782]"""
eth,2327.1666666666665,3359.7415827037985,11,11.5,18,13,262.1908720849734,5,-9.747950880171098,43.31114265463609,"""[9.669659688461143, 2666.3315586484446, 20.670553269318702, 131.6700879765396, 16.385827170499436, 1.381169677779857, 91.04860371795922, 50.830932711996056, 100.13234843289945, 248.65409016629823, 21.8369075057621, 40.00547497939158, 9.864123159303892]""","""[-17.731593883020654, -0.5746330541504152, -13.888547558848748, -13.64273961332785, -2.90224029150782]"""
eth,2327.1666666666665,3311.3549208765676,11,12.0,18,12,280.42737469378847,6,-8.962262574815707,42.68737991533211,"""[9.669659688461143, 2662.657894736842, 12.431066973203182, 119.59486348912542, 13.857207982980439, 91.04860371795922, 40.85423286026971, 100.13234843289945, 248.65409016629823, 21.8369075057621, 37.88006614981165, 6.51155462184874]""","""[-17.731593883020654, -0.5746330541504152, -13.888547558848748, -2.437837690411718, -14.865432692307692, -4.275530570155013]"""
eth,2327.1666666666665,3259.1034425405874,11,12.5,18,12,276.8087701931681,6,-10.433633296238284,42.01379500517839,"""[8.224175070987958, 2638.6087817487605, 9.970432089662284, 111.23646459972237, 13.857207982980439, 91.04860371795922, 40.85423286026971, 100.13234843289945, 248.65409016629823, 16.4906100260459, 36.4836121543189, 6.144683468111279]""","""[-19.22930789847075, -4.092287382990637, -13.888547558848748, -3.0832193802005983, -17.530611730294005, -4.777825826624972]"""
eth,2327.1666666666665,3152.459601990597,11,13.0,18,12,268.63054079643814,6,-11.85114792777673,40.63902659588251,"""[6.588436686276396, 2594.949241540257, 9.970432089662284, 92.78407323202107, 7.3107587883699745, 77.0849886158436, 38.354210015258694, 100.13234843289945, 248.65409016629823, 13.038080276699235, 31.855555555555554, 2.8442741581164457]""","""[-19.22930789847075, -4.396311704936395, -15.271136677997736, -5.749689170912012, -19.57031504362297, -6.890127070720508]"""
eth,2327.1666666666665,3029.9198865528138,11,13.5,18,12,258.87908178344077,6,-12.771515808079185,39.059341085691216,"""[6.588436686276396, 2494.482497082847, 7.1679841897233105, 92.78407323202107, 3.4663931223134057, 77.0849886158436, 38.354210015258694, 98.30678651970413, 248.65409016629823, 8.449675098103928, 30.650910158543763, 0.5589365143550251]""","""[-20.372300173419525, -5.596407712617013, -16.894412212295073, -6.490621125764751, -19.57031504362297, -7.705038580755787]"""
eth,2327.1666666666665,3475.412884775428,11,14.0,16,10,355.22782649088697,6,-12.810896688906885,44.80228598865409,"""[2494.482497082847, 7.1679841897233105, 92.78407323202107, 3.4663931223134057, 100.4149049564754, 38.354210015258694, 778.022191316967, 8.449675098103928, 28.57739938080496, 0.5589365143550251]""","""[-0.23814898419864633, -25.353995712279147, -5.596407712617013, -16.894412212295073, -20.825625388594645, -7.95679012345679]"""
eth,2327.1666666666665,3152.585456196753,11,14.5,15,9,358.6659867142078,6,-12.56807070518621,40.64064900919684,"""[2201.3018018018015, 3.4153806138373377, 92.42048610074346, 2.917350527549815, 90.5129736231635, 35.12907476765155, 773.305780626436, 3.852229477110683, 25.13880288957688]""","""[-0.23814898419864633, -13.917609225992457, -16.894412212295073, -26.417499258086856, -4.973368139814203, -12.96738641073003]"""
eth,2327.1666666666665,2985.4744088896573,11,15.0,15,7,437.65567885280456,8,-9.764417884996819,38.486384988909144,"""[2065.9521664521662, 84.18484524446028, 90.5129736231635, 34.493795268556035, 763.3287580118514, 2.0488130996586476, 23.068400269776426]""","""[-0.23814898419864633, -13.917609225992457, -0.5728281602219651, -0.4648300117233281, -18.56367288920706, -26.417499258086856, -4.973368139814203, -12.96738641073003]"""
eth,2327.1666666666665,2913.016393111511,11,15.5,15,6,500.3632354406512,9,-9.907002170266184,37.552313310898235,"""[2065.9521664521662, 67.05220953040268, 90.5129736231635, 31.16075560194373, 727.6533438142459, 19.84796362198497]""","""[-0.23814898419864633, -13.917609225992457, -0.5728281602219651, -1.6411689741064643, -18.56367288920706, -26.417499258086856, -9.871337490037966, -4.973368139814203, -12.96738641073003]"""
eth,2327.1666666666665,2866.8127036778938,11,16.0,15,6,494.2113509103072,9,-10.939489087105493,36.95669173258045,"""[2065.9521664521662, 67.05220953040268, 85.20102135561746, 31.16075560194373, 698.6597619325474, 17.24219058916567]""","""[-0.23814898419864633, -16.564167960375546, -1.8692065448072843, -1.6411689741064643, -19.813499071684102, -29.376015005460847, -9.871337490037966, -6.114471342548569, -12.96738641073003]"""
eth,2327.1666666666665,2751.881394823293,11,16.5,15,6,477.61230260667526,9,-12.643602312973153,35.47508780836444,"""[1947.9770484770484, 104.85940925349027, 71.59186285135476, 25.343542536445135, 698.6597619325474, 17.24219058916567]""","""[-0.23814898419864633, -16.564167960375546, -7.003735253354971, -6.919974099184892, -19.813499071684102, -29.376015005460847, -9.871337490037966, -8.911776006147338, -15.093766946314076]"""
eth,2327.1666666666665,2727.5350713540147,11,17.0,15,6,474.44952734493796,9,-13.24023252395704,35.161234179168,"""[1947.9770484770484, 104.85940925349027, 71.59186285135476, 23.018742442563475, 685.5310421286031, 13.71905891656781]""","""[-2.321396993810798, -16.564167960375546, -7.003735253354971, -8.490038199385808, -20.125956618213106, -29.376015005460847, -9.871337490037966, -9.412664485467968, -15.996780709506375]"""
eth,2327.1666666666665,2640.920316638185,11,17.5,15,6,461.58176933695455,9,-14.28558882039362,34.04466497134379,"""[1892.4214929214927, 104.85940925349027, 68.70076592630514, 23.018742442563475, 670.4767767534136, 10.013428724462457]""","""[-2.321396993810798, -16.564167960375546, -12.924405534623059, -8.490038199385808, -21.498052800796994, -29.376015005460847, -10.374125874125873, -11.025316305457299, -15.996780709506375]"""
eth,2327.1666666666665,2547.1761280480514,11,18.0,15,6,446.3552119218655,9,-14.550571498126756,32.836188716511444,"""[1808.659159159159, 104.85940925349027, 68.70076592630514, 15.421731714362467, 670.4767767534136, 10.013428724462457]""","""[-2.321396993810798, -16.564167960375546, -12.924405534623059, -8.997206703910614, -21.498052800796994, -29.376015005460847, -11.243801652892563, -12.03331612176402, -15.996780709506375]"""
eth,2327.1666666666665,2772.6697070122573,11,18.5,14,6,485.49534590480897,8,-17.537796052074526,35.74307435810402,"""[1724.3605748605746, 104.85940925349027, 52.45763367094306, 15.421731714362467, 1010.5344827586207, 5.338243170862342]""","""[-3.9770514603616167, -16.564167960375546, -17.58197447994174, -13.53958314288327, -21.804524335784198, -29.376015005460847, -16.995574413723887, -20.463477618065102]"""
eth,2327.1666666666665,2760.93025804317,11,19.0,13,6,480.84787213609457,7,-17.73671068191397,35.59173862692621,"""[1724.3605748605746, 100.18497093190584, 52.45763367094306, 15.351688371936891, 987.3941218103447, 5.338243170862342]""","""[-6.4885931558935335, -16.564167960375546, -17.58197447994174, -13.53958314288327, -29.803385725817943, -16.995574413723887, -23.183695894761872]"""
eth,2327.1666666666665,2701.7916195752264,11,19.5,13,6,473.38148414284643,7,-19.785326468836093,34.82936987205763,"""[1691.3275418275416, 91.85331439132712, 52.45763367094306, 13.544735860154638, 987.3941218103447, 3.7115572967678814]""","""[-12.624394184168022, -18.862318840579714, -17.58197447994174, -17.35657377666923, -31.89275369200817, -16.995574413723887, -23.183695894761872]"""
eth,2327.1666666666665,2517.240769365223,11,20.0,13,5,533.918170585477,8,-19.04376044527033,32.45028564676217,"""[1607.4579579579577, 91.85331439132712, 52.45763367094306, 914.1103896103896, 3.7115572967678814]""","""[-12.624394184168022, -20.97101449275363, -17.58197447994174, -17.35657377666923, -32.28470254957508, -9.560868415835046, -18.78685976845804, -23.183695894761872]"""
eth,2327.1666666666665,722.784502276041,12,3.0,162,73,17.787857785598398,89,-6.468866472726314,9.317568603429592,"""[0.17730455745608165, 0.11991869918699127, 14.706955891676479, 8.165105386416856, 18.43447560404256, 15.600000000000009, 2.014832196936162, 6.097080649107064, 0.6083902564763424, 25.251388542391574, 2.475369458128075, 0.9803710297011099, 2.3272945858552303, 37.30993292636975, 92.45436766623209, 1.650537634408602, 4.270042194092833, 62.91033525838147, 67.02843846949328, 49.925781449186665, 7.367473047594008, 39.75923776359064, 6.84781206952138, 30.265695376413262, 40.711210363659454, 28.974969474969484, 63.169692737430175, 5.4206118803037, 0.3578856152513078, 2.1484733251314116, 2.3612397970438934, 0.45247849242113136, 3.6773651984989035, 37.88905182706321, 29.48956231291124, 19.87510656436488, 0.6554252199413484, 34.05555555555556, 26.234109870621893, 12.141298265249025, 0.144695159228587, 2.4336950992029833, 2.0548542230237277, 11.345134286710861, 48.61734129400571, 12.156650787834382, 1.2269124060606023, 6.866200606412161, 10.886854503895133, 50.418273645546364, 6.183064813676058, 2.200102558938207, 31.68933147909008, 2.7730375426621077, 70.33539450902795, 21.06199337421582, 12.459181987881903, 14.845119318513332, 0.02545129044289285, 47.969505348135215, 2.389093434955573, 13.317305677770792, 21.826057961899192, 11.699281867145416, 9.871016740999293, 5.711512717536814, 7.416539535757039, 10.843350193394821, 0.7790783000568238, 23.23613508609851, 3.371671362355734, 2.3048047644684195, 25.692799258665318]""","""[-8.68644067796611, -4.937765205091929, -2.673913043478253, -14.629916161134203, -8.119848612279231, -1.789333693986105, -3.6173275797931734, -1.6393442622950767, -6.681172291296623, -6.837687469762952, -5.018644406677996, -17.89173884077281, -24.513040371561267, -9.361991757796021, -5.998596170226192, -8.84882723112129, -4.135744680851066, -5.8885808773465635, -6.579696626808158, -5.904962470090777, -5.0973607134630035, -6.051301684532918, -11.545334164200026, -2.093061332861315, -5.617973003834278, -4.331884499472331, -10.252930441496463, -9.682810368349243, -4.263316795507864, -5.068015479094814, -9.434638544084503, -4.397005239962528, -13.468845036155976, -2.0999999999999974, -12.230041293874736, -6.790692342961944, -13.745192307692308, -1.0338078291814947, -10.29142965491088, -2.6748649832141425, -2.2983807408468806, -5.211289859235862, -6.968486029889546, -1.8544018058690745, -5.157212813711485, -4.7331012800359265, -3.810335677325202, -4.519521179183133, -3.5561797752809086, -3.3327541924762047, -11.457028507232124, -10.178356505499064, -4.495345228859586, -10.940572319025364, -2.626614606355293, -1.4301914089493648, -0.7659802659802679, -7.246778289906875, -6.746918065972852, -9.954536124794737, -1.5129870129870102, -4.73680605504992, -0.03844192273364727, -2.0111820531950024, -7.307547169811324, -10.503585514521335, -2.136842105263153, -12.977966796474691, -7.626330192668248, -8.398943695145748, -8.501050303997577, -7.168138594499659, -5.933392215386492, -5.387948776583581, -8.095022932655194, -11.517611214035409, -3.367663219632748, -6.124067057067393, -5.766721477970686, -5.896311749020587, -9.696548418024936, -6.434392354384598, -3.96474725993784, -6.391519130031159, -7.645800276687871, -4.958765587341502, -7.083005423800912, -1.1268595839590594, -2.2098551581584767]"""
eth,2327.1666666666665,671.8914829502108,12,3.5,136,54,22.95254282876847,82,-6.921290607357145,8.661495877034874,"""[27.610868273424042, 6.1286858110708975, 18.43447560404256, 9.166080843585235, 4.612941368343804, 0.6083902564763424, 24.707788967817336, 1.8251231527093488, 49.222245253295746, 83.68500178671704, 69.40506329113924, 57.5144777662875, 46.52444953485111, 4.022745201156978, 33.14015532863512, 4.744102180971811, 28.999939313023418, 40.711210363659454, 28.974969474969484, 0.7497136311569264, 52.350546780072904, 2.0848593121929406, 2.1484733251314116, 28.50091757974847, 29.48956231291124, 16.180875248650196, 48.65542521994135, 25.938537938799307, 9.105227334603859, 1.2636086145497738, 19.044634806131644, 47.02939996469966, 12.156650787834382, 1.2269124060606023, 1.9178644763860264, 10.886854503895133, 65.0188246097337, 3.4497651231904944, 1.1609034475223097, 31.68933147909008, 1.721171224431191, 53.523945562605874, 25.18660253729263, 7.637005035121518, 10.75644074514468, 41.29058120122686, 4.8454828964038725, 53.61764705882353, 0.35154528672660956, 26.26943959666474, 3.8366183045898223, 11.38429628522311, 23.23613508609851, 25.692799258665318]""","""[-11.856570119456718, -6.155437249083606, -5.554945054945045, -2.673913043478253, -19.04679299297935, -8.119848612279231, -3.699498117942278, -0.37781462733461907, -4.026448362720396, -1.6393442622950767, -8.631141838420737, -9.71723482955114, -0.33353370942385185, -5.891729563091303, -18.221518987341767, -5.998596170226192, -12.080812115738643, -4.135744680851066, -5.8885808773465635, -6.579696626808158, -7.2709006331567325, -6.051301684532918, -11.545334164200026, -9.198601102161925, -15.869042009180236, -3.7375384510800216, -6.795054955342944, -3.7417373686209983, -6.424936891077124, -15.285318559556796, -4.924471666030468, -15.215231788079471, -3.1613341233397594, -2.0999999999999974, -13.639812468337876, -9.491288399816591, -1.269341957397255, -1.0338078291814947, -10.29142965491088, -3.7258064516129146, -3.487748083399002, -5.211289859235862, -6.968486029889546, -2.6408097456108925, -6.998673740053041, -5.423646979564344, -1.6487303506650561, -4.798476783004551, -3.730188679245284, -3.710454751473032, -12.064874639359587, -7.84281108017002, -5.095940252776711, -2.441942657398554, -0.7659802659802679, -6.746918065972852, -10.033452960779286, -3.7877484844212512, -0.6147520081601399, -4.202482780158584, -14.377788272905617, -3.545371844424458, -14.13841328371394, -15.724303103591375, -11.220556093016599, -8.785216043402448, -7.608239095315022, -12.25966140142189, -11.517611214035409, -4.0727305869486, -9.741578094037113, -5.766721477970686, -6.1490163623681635, -7.051078393387566, -2.793082173611116, -5.713787786308593, -7.303262383131086, -7.645800276687871, -9.265697703507282, -7.7439281942977845, -0.25157483808001224, -5.253510984874833]"""
eth,2327.1666666666665,765.9964130056434,12,4.0,104,47,25.74244796133291,57,-7.787695459245667,9.874622526750398,"""[37.760869565217405, 27.710678210678214, 7.153778558875207, 10.714871705358702, 0.14014573257559315, 20.95642668627477, 6.209359605911322, 44.42993947433879, 70.83410149792097, 69.40506329113924, 54.97415547415549, 46.52444953485111, 29.999508449978922, 10.340091998547388, 35.66003062787136, 39.87328507701372, 38.93833943833944, 52.350546780072904, 0.5130278029683006, 2.5810250333284004, 28.50091757974847, 29.48956231291124, 16.180875248650196, 48.65542521994135, 20.834074685901037, 11.25611947002021, 1.2636086145497738, 87.86864481280746, 22.502642144218076, 1.9178644763860264, 7.986176806456124, 65.0188246097337, 1.1889085897804625, 5.246843744876217, 27.947025352637336, 40.066769071750535, 18.14841745081265, 1.4023385435599234, 21.592233179321678, 28.311713910268445, 51.41815856777494, 0.35154528672660956, 20.69199159611939, 1.8672237488175019, 5.886841436403911, 19.67901324406927, 17.5515999329871]""","""[-15.77375201288245, -8.106837606837598, -10.57189680693593, -19.04679299297935, -3.699498117942278, -2.7371727324308974, -10.908445146014206, -7.210691823899371, -22.841313137796035, -6.674762781475717, -0.6915381195061061, -8.8702865531056, -7.183480453972244, -9.427511657481979, -2.987699402069597, -2.139344262295082, -5.421263129769722, -9.40850318123093, -6.531826431978385, -19.42470410475951, -9.491288399816591, -1.269341957397255, -2.8341952617233934, -12.149601820250284, -3.84094802969732, -6.105010749784552, -9.416027582651273, -5.881732612863864, -9.752933313530372, -4.403204087430828, -6.231130507639496, -4.2660291471698155, -4.405423780027196, -12.064874639359587, -5.095940252776711, -5.526674123532327, -2.024906811250433, -3.7877484844212512, -6.2193816884661235, -0.3753537259129482, -14.377788272905617, -16.556614900727347, -8.484046678237759, -11.985352456515102, -0.6606805293005714, -12.25966140142189, -12.017290362675894, -5.341139567827675, -8.354207928109027, -10.787296391244528, -4.758040935672514, -6.571508882392624, -10.05175386247596, -9.535873317656483, -8.477581059137812, -3.627226214762788, -5.253510984874833]"""
eth,2327.1666666666665,761.2826452854931,12,4.5,87,38,31.80171479977822,49,-9.126173818491429,9.81385634544072,"""[34.09782608695652, 19.196969696969703, 0.7610448657459059, 8.760053159564436, 12.99693251533742, 6.209359605911322, 44.42993947433879, 116.70603309415729, 69.40506329113924, 48.055148555148556, 33.48015042948063, 65.76835255430504, 33.60541092394078, 29.03592233009709, 37.44871794871794, 49.593065432157694, 37.02517432269684, 24.386838440111426, 15.15168301460728, 41.33824365828689, 13.632472035573718, 10.464518302268134, 0.42702504098129834, 82.26932170829024, 32.76899706912576, 4.898512222977561, 59.669211721007, 5.246843744876217, 22.356797874909436, 40.066769071750535, 18.14841745081265, 19.85448371176603, 34.38893257322587, 69.25042597975342, 32.7099754177223, 2.8068196807228927, 17.961650414786785, 14.092058971351989]""","""[-10.504231908590778, -13.917212941425248, -19.04679299297935, -4.371484514061947, -3.3856285969036226, -10.908445146014206, -7.685714285714288, -6.929684180710949, -4.114535805585206, -19.705982973983616, -6.196148511682491, -2.139344262295082, -8.678108923186096, -9.648360898633003, -8.898314014752376, -6.531826431978385, -19.42470410475951, -1.5990572741484643, -9.491288399816591, -1.269341957397255, -13.169711520667414, -4.62621359223301, -11.703677104280379, -13.263649127285493, -8.644347228516644, -15.782934798752414, -9.659308218820195, -9.780960381236143, -6.760938976875612, -12.749506068303695, -8.893396884445483, -5.526674123532327, -2.2832937987123043, -5.832119723588122, -5.3016875294901356, -10.260763655918186, -4.757510993108405, -22.806079664570237, -0.6424839705533182, -16.95392942142078, -2.2674858223062424, -12.786201396909194, -9.192914802239569, -12.502251394626162, -8.42608099328665, -9.335988052450581, -12.314949428628607, -8.437704094448629, -8.073546214255586]"""
